"Sl","Gene"
"1069","ENSG00000073712"
"1070","ENSG00000073734"
"1071","ENSG00000073737"
"1072","ENSG00000073756"
"1073","ENSG00000073792"
"1074","ENSG00000073803"
"1075","ENSG00000073849"
"1076","ENSG00000073861"
"1077","ENSG00000073910"
"1078","ENSG00000073921"
"1079","ENSG00000073969"
"1080","ENSG00000074047"
"1081","ENSG00000074071"
"1082","ENSG00000074181"
"1083","ENSG00000074201"
"1084","ENSG00000074266"
"1085","ENSG00000074276"
"1086","ENSG00000074317"
"1087","ENSG00000074319"
"1088","ENSG00000074356"
"1089","ENSG00000074370"
"1090","ENSG00000074410"
"1091","ENSG00000074416"
"1092","ENSG00000074527"
"1093","ENSG00000074582"
"1094","ENSG00000074590"
"1095","ENSG00000074603"
"1096","ENSG00000074621"
"1097","ENSG00000074657"
"1098","ENSG00000074660"
"1099","ENSG00000074695"
"1100","ENSG00000074696"
"1101","ENSG00000074706"
"1102","ENSG00000074755"
"1103","ENSG00000074800"
"1104","ENSG00000074803"
"1105","ENSG00000074842"
"1106","ENSG00000074855"
"1107","ENSG00000074935"
"1108","ENSG00000074964"
"1109","ENSG00000074966"
"1110","ENSG00000075035"
"1111","ENSG00000075043"
"1112","ENSG00000075073"
"1113","ENSG00000075089"
"1114","ENSG00000075131"
"1115","ENSG00000075151"
"1116","ENSG00000075213"
"1117","ENSG00000075223"
"1118","ENSG00000075234"
"1119","ENSG00000075239"
"1120","ENSG00000075240"
"1121","ENSG00000075290"
"1122","ENSG00000075292"
"1123","ENSG00000075303"
"1124","ENSG00000075336"
"1125","ENSG00000075340"
"1126","ENSG00000075388"
"1127","ENSG00000075391"
"1128","ENSG00000075399"
"1129","ENSG00000075407"
"1130","ENSG00000075413"
"1131","ENSG00000075415"
"1132","ENSG00000075420"
"1133","ENSG00000075426"
"1134","ENSG00000075429"
"1135","ENSG00000075539"
"1136","ENSG00000075568"
"1137","ENSG00000075618"
"1138","ENSG00000075624"
"1139","ENSG00000075643"
"1140","ENSG00000075651"
"1141","ENSG00000075673"
"1142","ENSG00000075702"
"1143","ENSG00000075711"
"1144","ENSG00000075785"
"1145","ENSG00000075790"
"1146","ENSG00000075826"
"1147","ENSG00000075856"
"1148","ENSG00000075884"
"1149","ENSG00000075886"
"1150","ENSG00000075891"
"1151","ENSG00000075914"
"1152","ENSG00000075945"
"1153","ENSG00000075975"
"1154","ENSG00000076003"
"1155","ENSG00000076043"
"1156","ENSG00000076053"
"1157","ENSG00000076067"
"1158","ENSG00000076108"
"1159","ENSG00000076201"
"1160","ENSG00000076242"
"1161","ENSG00000076248"
"1162","ENSG00000076258"
"1163","ENSG00000076321"
"1164","ENSG00000076344"
"1165","ENSG00000076351"
"1166","ENSG00000076356"
"1167","ENSG00000076382"
"1168","ENSG00000076513"
"1169","ENSG00000076554"
"1170","ENSG00000076555"
"1171","ENSG00000076604"
"1172","ENSG00000076641"
"1173","ENSG00000076650"
"1174","ENSG00000076662"
"1175","ENSG00000076685"
"1176","ENSG00000076706"
"1177","ENSG00000076716"
"1178","ENSG00000076770"
"1179","ENSG00000076826"
"1180","ENSG00000076864"
"1181","ENSG00000076928"
"1182","ENSG00000076944"
"1183","ENSG00000076984"
"1184","ENSG00000077009"
"1185","ENSG00000077044"
"1186","ENSG00000077063"
"1187","ENSG00000077080"
"1188","ENSG00000077092"
"1189","ENSG00000077097"
"1190","ENSG00000077147"
"1191","ENSG00000077150"
"1192","ENSG00000077152"
"1193","ENSG00000077157"
"1194","ENSG00000077232"
"1195","ENSG00000077235"
"1196","ENSG00000077238"
"1197","ENSG00000077254"
"1198","ENSG00000077264"
"1199","ENSG00000077274"
"1200","ENSG00000077279"
"1201","ENSG00000077312"
"1202","ENSG00000077327"
"1203","ENSG00000077380"
"1204","ENSG00000077420"
"1205","ENSG00000077454"
"1206","ENSG00000077498"
"1207","ENSG00000077514"
"1208","ENSG00000077522"
"1209","ENSG00000077549"
"1210","ENSG00000077585"
"1211","ENSG00000077684"
"1212","ENSG00000077713"
"1213","ENSG00000077782"
"1214","ENSG00000077800"
"1215","ENSG00000077809"
"1216","ENSG00000077935"
"1217","ENSG00000077942"
"1218","ENSG00000077943"
"1219","ENSG00000077984"
"1220","ENSG00000078018"
"1221","ENSG00000078053"
"1222","ENSG00000078070"
"1223","ENSG00000078081"
"1224","ENSG00000078114"
"1225","ENSG00000078140"
"1226","ENSG00000078142"
"1227","ENSG00000078177"
"1228","ENSG00000078237"
"1229","ENSG00000078246"
"1230","ENSG00000078269"
"1231","ENSG00000078295"
"1232","ENSG00000078304"
"1233","ENSG00000078328"
"1234","ENSG00000078369"
"1235","ENSG00000078401"
"1236","ENSG00000078403"
"1237","ENSG00000078487"
"1238","ENSG00000078549"
"1239","ENSG00000078589"
"1240","ENSG00000078596"
"1241","ENSG00000078618"
"1242","ENSG00000078668"
"1243","ENSG00000078674"
"1244","ENSG00000078687"
"1245","ENSG00000078725"
"1246","ENSG00000078747"
"1247","ENSG00000078795"
"1248","ENSG00000078804"
"1249","ENSG00000078808"
"1250","ENSG00000078898"
"1251","ENSG00000078900"
"1252","ENSG00000078902"
"1253","ENSG00000078967"
"1254","ENSG00000079101"
"1255","ENSG00000079112"
"1256","ENSG00000079134"
"1257","ENSG00000079150"
"1258","ENSG00000079156"
"1259","ENSG00000079215"
"1260","ENSG00000079246"
"1261","ENSG00000079257"
"1262","ENSG00000079263"
"1263","ENSG00000079308"
"1264","ENSG00000079313"
"1265","ENSG00000079332"
"1266","ENSG00000079335"
"1267","ENSG00000079337"
"1268","ENSG00000079385"
"1269","ENSG00000079387"
"1270","ENSG00000079393"
"1271","ENSG00000079432"
"1272","ENSG00000079435"
"1273","ENSG00000079459"
"1274","ENSG00000079462"
"1275","ENSG00000079482"
"1276","ENSG00000079557"
"1277","ENSG00000079616"
"1278","ENSG00000079689"
"1279","ENSG00000079691"
"1280","ENSG00000079739"
"1281","ENSG00000079785"
"1282","ENSG00000079805"
"1283","ENSG00000079819"
"1284","ENSG00000079841"
"1285","ENSG00000079931"
"1286","ENSG00000079950"
"1287","ENSG00000079999"
"1288","ENSG00000080007"
"1289","ENSG00000080031"
"1290","ENSG00000080166"
"1291","ENSG00000080200"
"1292","ENSG00000080224"
"1293","ENSG00000080293"
"1294","ENSG00000080298"
"1295","ENSG00000080345"
"1296","ENSG00000080371"
"1297","ENSG00000080493"
"1298","ENSG00000080503"
"1299","ENSG00000080561"
"1300","ENSG00000080572"
"1301","ENSG00000080573"
"1302","ENSG00000080603"
"1303","ENSG00000080608"
"1304","ENSG00000080618"
"1305","ENSG00000080644"
"1306","ENSG00000080709"
"1307","ENSG00000080802"
"1308","ENSG00000080815"
"1309","ENSG00000080819"
"1310","ENSG00000080822"
"1311","ENSG00000080823"
"1312","ENSG00000080824"
"1313","ENSG00000080854"
"1314","ENSG00000080910"
"1315","ENSG00000081014"
"1316","ENSG00000081019"
"1317","ENSG00000081026"
"1318","ENSG00000081051"
"1319","ENSG00000081059"
"1320","ENSG00000081087"
"1321","ENSG00000081138"
"1322","ENSG00000081154"
"1323","ENSG00000081177"
"1324","ENSG00000081181"
"1325","ENSG00000081189"
"1326","ENSG00000081237"
"1327","ENSG00000081248"
"1328","ENSG00000081277"
"1329","ENSG00000081307"
"1330","ENSG00000081320"
"1331","ENSG00000081377"
"1332","ENSG00000081386"
"1333","ENSG00000081479"
"1334","ENSG00000081692"
"1335","ENSG00000081721"
"1336","ENSG00000081760"
"1337","ENSG00000081791"
"1338","ENSG00000081800"
"1339","ENSG00000081818"
"1340","ENSG00000081842"
"1341","ENSG00000081853"
"1342","ENSG00000081870"
"1343","ENSG00000081923"
"1344","ENSG00000081985"
"1345","ENSG00000082068"
"1346","ENSG00000082074"
"1347","ENSG00000082126"
"1348","ENSG00000082146"
"1349","ENSG00000082153"
"1350","ENSG00000082175"
"1351","ENSG00000082212"
"1352","ENSG00000082213"
"1353","ENSG00000082258"
"1354","ENSG00000082269"
"1355","ENSG00000082293"
"1356","ENSG00000082397"
"1357","ENSG00000082458"
"1358","ENSG00000082482"
"1359","ENSG00000082497"
"1360","ENSG00000082512"
"1361","ENSG00000082515"
"1362","ENSG00000082516"
"1363","ENSG00000082556"
"1364","ENSG00000082684"
"1365","ENSG00000082701"
"1366","ENSG00000082781"
"1367","ENSG00000082805"
"1368","ENSG00000082898"
"1369","ENSG00000082996"
"1370","ENSG00000083093"
"1371","ENSG00000083097"
"1372","ENSG00000083123"
"1373","ENSG00000083168"
"1374","ENSG00000083223"
"1375","ENSG00000083290"
"1376","ENSG00000083307"
"1377","ENSG00000083312"
"1378","ENSG00000083454"
"1379","ENSG00000083457"
"1380","ENSG00000083520"
"1381","ENSG00000083544"
"1382","ENSG00000083635"
"1383","ENSG00000083642"
"1384","ENSG00000083720"
"1385","ENSG00000083750"
"1386","ENSG00000083782"
"1387","ENSG00000083799"
"1388","ENSG00000083807"
"1389","ENSG00000083812"
"1390","ENSG00000083814"
"1391","ENSG00000083838"
"1392","ENSG00000083842"
"1393","ENSG00000083845"
"1394","ENSG00000083857"
"1395","ENSG00000083896"
"1396","ENSG00000083937"
"1397","ENSG00000084070"
"1398","ENSG00000084072"
"1399","ENSG00000084073"
"1400","ENSG00000084090"
"1401","ENSG00000084092"
"1402","ENSG00000084093"
"1403","ENSG00000084110"
"1404","ENSG00000084112"
"1405","ENSG00000084207"
"1406","ENSG00000084234"
"1407","ENSG00000084444"
"1408","ENSG00000084453"
"1409","ENSG00000084463"
"1410","ENSG00000084623"
"1411","ENSG00000084628"
"1412","ENSG00000084636"
"1413","ENSG00000084652"
"1414","ENSG00000084674"
"1415","ENSG00000084676"
"1416","ENSG00000084693"
"1417","ENSG00000084710"
"1418","ENSG00000084731"
"1419","ENSG00000084733"
"1420","ENSG00000084754"
"1421","ENSG00000084764"
"1422","ENSG00000084774"
"1423","ENSG00000085063"
"1424","ENSG00000085117"
"1425","ENSG00000085185"
"1426","ENSG00000085224"
"1427","ENSG00000085231"
"1428","ENSG00000085265"
"1429","ENSG00000085274"
"1430","ENSG00000085276"
"1431","ENSG00000085377"
"1432","ENSG00000085415"
"1433","ENSG00000085433"
"1434","ENSG00000085449"
"1435","ENSG00000085491"
"1436","ENSG00000085511"
"1437","ENSG00000085514"
"1438","ENSG00000085552"
"1439","ENSG00000085563"
"1440","ENSG00000085644"
"1441","ENSG00000085662"
"1442","ENSG00000085719"
"1443","ENSG00000085721"
"1444","ENSG00000085733"
"1445","ENSG00000085741"
"1446","ENSG00000085760"
"1447","ENSG00000085788"
"1448","ENSG00000085831"
"1449","ENSG00000085832"
"1450","ENSG00000085840"
"1451","ENSG00000085871"
"1452","ENSG00000085872"
"1453","ENSG00000085978"
"1454","ENSG00000085982"
"1455","ENSG00000085998"
"1456","ENSG00000086015"
"1457","ENSG00000086061"
"1458","ENSG00000086062"
"1459","ENSG00000086065"
"1460","ENSG00000086159"
"1461","ENSG00000086189"
"1462","ENSG00000086205"
"1463","ENSG00000086232"
"1464","ENSG00000086288"
"1465","ENSG00000086289"
"1466","ENSG00000086300"
"1467","ENSG00000086475"
"1468","ENSG00000086504"
"1469","ENSG00000086506"
"1470","ENSG00000086544"
"1471","ENSG00000086548"
"1472","ENSG00000086570"
"1473","ENSG00000086589"
"1474","ENSG00000086598"
"1475","ENSG00000086619"
"1476","ENSG00000086666"
"1477","ENSG00000086696"
"1478","ENSG00000086712"
"1479","ENSG00000086717"
"1480","ENSG00000086730"
"1481","ENSG00000086758"
"1482","ENSG00000086827"
"1483","ENSG00000086848"
"1484","ENSG00000086967"
"1485","ENSG00000086991"
"1486","ENSG00000087008"
"1487","ENSG00000087074"
"1488","ENSG00000087076"
"1489","ENSG00000087077"
"1490","ENSG00000087085"
"1491","ENSG00000087086"
"1492","ENSG00000087087"
"1493","ENSG00000087088"
"1494","ENSG00000087095"
"1495","ENSG00000087111"
"1496","ENSG00000087116"
"1497","ENSG00000087128"
"1498","ENSG00000087152"
"1499","ENSG00000087157"
"1500","ENSG00000087191"
"1501","ENSG00000087206"
"1502","ENSG00000087245"
"1503","ENSG00000087250"
"1504","ENSG00000087253"
"1505","ENSG00000087258"
"1506","ENSG00000087263"
"1507","ENSG00000087266"
"1508","ENSG00000087269"
"1509","ENSG00000087274"
"1510","ENSG00000087301"
"1511","ENSG00000087302"
"1512","ENSG00000087303"
"1513","ENSG00000087338"
"1514","ENSG00000087365"
"1515","ENSG00000087448"
"1516","ENSG00000087460"
"1517","ENSG00000087470"
"1518","ENSG00000087494"
"1519","ENSG00000087495"
"1520","ENSG00000087502"
"1521","ENSG00000087510"
"1522","ENSG00000087586"
"1523","ENSG00000087589"
"1524","ENSG00000087842"
"1525","ENSG00000087903"
"1526","ENSG00000087916"
"1527","ENSG00000088002"
"1528","ENSG00000088038"
"1529","ENSG00000088179"
"1530","ENSG00000088205"
"1531","ENSG00000088247"
"1532","ENSG00000088256"
"1533","ENSG00000088280"
"1534","ENSG00000088298"
"1535","ENSG00000088305"
"1536","ENSG00000088320"
"1537","ENSG00000088325"
"1538","ENSG00000088356"
"1539","ENSG00000088386"
"1540","ENSG00000088387"
"1541","ENSG00000088448"
"1542","ENSG00000088451"
"1543","ENSG00000088538"
"1544","ENSG00000088543"
"1545","ENSG00000088682"
"1546","ENSG00000088726"
"1547","ENSG00000088727"
"1548","ENSG00000088756"
"1549","ENSG00000088782"
"1550","ENSG00000088808"
"1551","ENSG00000088812"
"1552","ENSG00000088826"
"1553","ENSG00000088827"
"1554","ENSG00000088832"
"1555","ENSG00000088833"
"1556","ENSG00000088836"
"1557","ENSG00000088854"
"1558","ENSG00000088876"
"1559","ENSG00000088882"
"1560","ENSG00000088888"
"1561","ENSG00000088899"
"1562","ENSG00000088930"
"1563","ENSG00000088992"
"1564","ENSG00000089006"
"1565","ENSG00000089022"
"1566","ENSG00000089041"
"1567","ENSG00000089048"
"1568","ENSG00000089050"
"1569","ENSG00000089053"
"1570","ENSG00000089057"
"1571","ENSG00000089060"
"1572","ENSG00000089063"
"1573","ENSG00000089101"
"1574","ENSG00000089116"
"1575","ENSG00000089123"
"1576","ENSG00000089127"
"1577","ENSG00000089154"
"1578","ENSG00000089157"
"1579","ENSG00000089159"
"1580","ENSG00000089163"
"1581","ENSG00000089169"
"1582","ENSG00000089177"
"1583","ENSG00000089195"
"1584","ENSG00000089199"
"1585","ENSG00000089220"
"1586","ENSG00000089225"
"1587","ENSG00000089234"
"1588","ENSG00000089248"
"1589","ENSG00000089250"
"1590","ENSG00000089280"
"1591","ENSG00000089289"
"1592","ENSG00000089327"
"1593","ENSG00000089351"
"1594","ENSG00000089356"
"1595","ENSG00000089472"
"1596","ENSG00000089486"
"1597","ENSG00000089505"
"1598","ENSG00000089597"
"1599","ENSG00000089639"
"1600","ENSG00000089682"
"1601","ENSG00000089685"
"1602","ENSG00000089692"
"1603","ENSG00000089693"
"1604","ENSG00000089723"
"1605","ENSG00000089737"
"1606","ENSG00000089820"
"1607","ENSG00000089847"
"1608","ENSG00000089876"
"1609","ENSG00000089902"
"1610","ENSG00000089916"
"1611","ENSG00000090006"
"1612","ENSG00000090013"
"1613","ENSG00000090020"
"1614","ENSG00000090054"
"1615","ENSG00000090060"
"1616","ENSG00000090061"
"1617","ENSG00000090238"
"1618","ENSG00000090263"
"1619","ENSG00000090273"
"1620","ENSG00000090316"
"1621","ENSG00000090339"
"1622","ENSG00000090372"
"1623","ENSG00000090376"
"1624","ENSG00000090382"
"1625","ENSG00000090402"
"1626","ENSG00000090432"
"1627","ENSG00000090447"
"1628","ENSG00000090470"
"1629","ENSG00000090487"
"1630","ENSG00000090512"
"1631","ENSG00000090520"
"1632","ENSG00000090530"
"1633","ENSG00000090539"
"1634","ENSG00000090554"
"1635","ENSG00000090565"
"1636","ENSG00000090581"
"1637","ENSG00000090612"
"1638","ENSG00000090615"
"1639","ENSG00000090621"
"1640","ENSG00000090659"
"1641","ENSG00000090661"
"1642","ENSG00000090674"
"1643","ENSG00000090686"
"1644","ENSG00000090776"
"1645","ENSG00000090857"
"1646","ENSG00000090861"
"1647","ENSG00000090863"
"1648","ENSG00000090889"
"1649","ENSG00000090905"
"1650","ENSG00000090920"
"1651","ENSG00000090924"
"1652","ENSG00000090975"
"1653","ENSG00000090989"
"1654","ENSG00000091009"
"1655","ENSG00000091010"
"1656","ENSG00000091039"
"1657","ENSG00000091073"
"1658","ENSG00000091106"
"1659","ENSG00000091127"
"1660","ENSG00000091128"
"1661","ENSG00000091129"
"1662","ENSG00000091136"
"1663","ENSG00000091137"
"1664","ENSG00000091138"
"1665","ENSG00000091140"
"1666","ENSG00000091157"
"1667","ENSG00000091164"
"1668","ENSG00000091181"
"1669","ENSG00000091317"
"1670","ENSG00000091409"
"1671","ENSG00000091428"
"1672","ENSG00000091436"
"1673","ENSG00000091482"
"1674","ENSG00000091483"
"1675","ENSG00000091490"
"1676","ENSG00000091513"
"1677","ENSG00000091527"
"1678","ENSG00000091536"
"1679","ENSG00000091542"
"1680","ENSG00000091583"
"1681","ENSG00000091592"
"1682","ENSG00000091640"
"1683","ENSG00000091651"
"1684","ENSG00000091656"
"1685","ENSG00000091664"
"1686","ENSG00000091704"
"1687","ENSG00000091732"
"1688","ENSG00000091831"
"1689","ENSG00000091844"
"1690","ENSG00000091879"
"1691","ENSG00000091972"
"1692","ENSG00000091986"
"1693","ENSG00000092009"
"1694","ENSG00000092010"
"1695","ENSG00000092020"
"1696","ENSG00000092036"
"1697","ENSG00000092051"
"1698","ENSG00000092054"
"1699","ENSG00000092067"
"1700","ENSG00000092094"
"1701","ENSG00000092096"
"1702","ENSG00000092098"
"1703","ENSG00000092108"
"1704","ENSG00000092140"
"1705","ENSG00000092148"
"1706","ENSG00000092199"
"1707","ENSG00000092200"
"1708","ENSG00000092201"
"1709","ENSG00000092203"
"1710","ENSG00000092208"
"1711","ENSG00000092295"
"1712","ENSG00000092345"
"1713","ENSG00000092421"
"1714","ENSG00000092439"
"1715","ENSG00000092470"
"1716","ENSG00000092529"
"1717","ENSG00000092531"
"1718","ENSG00000092607"
"1719","ENSG00000092621"
"1720","ENSG00000092758"
"1721","ENSG00000092820"
"1722","ENSG00000092841"
"1723","ENSG00000092850"
"1724","ENSG00000092871"
"1725","ENSG00000092931"
"1726","ENSG00000092964"
"1727","ENSG00000092978"
"1728","ENSG00000093000"
"1729","ENSG00000093009"
"1730","ENSG00000093010"
"1731","ENSG00000093072"
"1732","ENSG00000093134"
"1733","ENSG00000093144"
"1734","ENSG00000093167"
"1735","ENSG00000093183"
"1736","ENSG00000093217"
"1737","ENSG00000094631"
"1738","ENSG00000094755"
"1739","ENSG00000094804"
"1740","ENSG00000094841"
"1741","ENSG00000094880"
"1742","ENSG00000094914"
"1743","ENSG00000094916"
"1744","ENSG00000094963"
"1745","ENSG00000094975"
"1746","ENSG00000095002"
"1747","ENSG00000095015"
"1748","ENSG00000095059"
"1749","ENSG00000095066"
"1750","ENSG00000095110"
"1751","ENSG00000095139"
"1752","ENSG00000095203"
"1753","ENSG00000095209"
"1754","ENSG00000095261"
"1755","ENSG00000095303"
"1756","ENSG00000095321"
"1757","ENSG00000095370"
"1758","ENSG00000095380"
"1759","ENSG00000095383"
"1760","ENSG00000095397"
"1761","ENSG00000095485"
"1762","ENSG00000095539"
"1763","ENSG00000095564"
"1764","ENSG00000095574"
"1765","ENSG00000095585"
"1766","ENSG00000095596"
"1767","ENSG00000095627"
"1768","ENSG00000095637"
"1769","ENSG00000095713"
"1770","ENSG00000095739"
"1771","ENSG00000095777"
"1772","ENSG00000095787"
"1773","ENSG00000095794"
"1774","ENSG00000095906"
"1775","ENSG00000095917"
"1776","ENSG00000095932"
"1777","ENSG00000095951"
"1778","ENSG00000095970"
"1779","ENSG00000095981"
"1780","ENSG00000096060"
"1781","ENSG00000096063"
"1782","ENSG00000096070"
"1783","ENSG00000096080"
"1784","ENSG00000096088"
"1785","ENSG00000096093"
"1786","ENSG00000096384"
"1787","ENSG00000096401"
"1788","ENSG00000096433"
"1789","ENSG00000096654"
"1790","ENSG00000096696"
"1791","ENSG00000096717"
"1792","ENSG00000096746"
"1793","ENSG00000096872"
"1794","ENSG00000096968"
"1795","ENSG00000097007"
"1796","ENSG00000097021"
"1797","ENSG00000097033"
"1798","ENSG00000097046"
"1799","ENSG00000097096"
"1800","ENSG00000099139"
"1801","ENSG00000099194"
"1802","ENSG00000099203"
"1803","ENSG00000099204"
"1804","ENSG00000099219"
"1805","ENSG00000099246"
"1806","ENSG00000099250"
"1807","ENSG00000099256"
"1808","ENSG00000099260"
"1809","ENSG00000099282"
"1810","ENSG00000099284"
"1811","ENSG00000099290"
"1812","ENSG00000099308"
"1813","ENSG00000099326"
"1814","ENSG00000099330"
"1815","ENSG00000099331"
"1816","ENSG00000099337"
"1817","ENSG00000099338"
"1818","ENSG00000099341"
"1819","ENSG00000099377"
"1820","ENSG00000099381"
"1821","ENSG00000099385"
"1822","ENSG00000099617"
"1823","ENSG00000099624"
"1824","ENSG00000099625"
"1825","ENSG00000099715"
"1826","ENSG00000099721"
"1827","ENSG00000099769"
"1828","ENSG00000099783"
"1829","ENSG00000099785"
"1830","ENSG00000099795"
"1831","ENSG00000099797"
"1832","ENSG00000099800"
"1833","ENSG00000099804"
"1834","ENSG00000099812"
"1835","ENSG00000099821"
"1836","ENSG00000099834"
"1837","ENSG00000099840"
"1838","ENSG00000099860"
"1839","ENSG00000099864"
"1840","ENSG00000099869"
"1841","ENSG00000099875"
"1842","ENSG00000099889"
"1843","ENSG00000099899"
"1844","ENSG00000099901"
